,SNumber,Date,Time,DNumber,Dtime,Ptime
19876,2229,15.02.22,14:48:18,89280939239,   03:00,13:15:00
19877,2229,17.02.22,11:22:12,89287425555,   01:00,13:15:00
19879,2229,18.03.22,13:08:12,89626388915,   01:00,13:15:00
19880,2229,18.03.22,13:16:30,89631731910,   02:00,13:15:00
19882,2229,25.03.22,09:10:00,88005501313,   00:00,13:15:00
19883,2229,25.03.22,09:10:00,88005501313,   00:00,13:15:00
19884,2229,25.03.22,09:10:54,88005501313,   01:00,13:15:00
19885,2229,25.03.22,09:11:00,88005501313,   00:00,13:15:00
19886,2229,25.03.22,09:10:54,88005501313E2,   01:00,13:15:00
19887,2229,25.03.22,09:13:00,88005501313,   00:00,13:15:00
19888,2229,25.03.22,11:30:30,89287982238,   01:00,13:15:00
19889,2229,25.03.22,12:06:24,84955321313,   01:00,13:15:00
19890,2229,25.03.22,12:32:54,84955321212,   01:00,13:15:00
19891,2229,25.03.22,12:32:54,84955321212,   01:00,13:15:00
19892,2229,25.03.22,12:34:00,84955321212,   00:00,13:15:00
19893,2229,25.03.22,12:33:24,89287982238,   04:00,13:15:00
19894,2229,25.03.22,12:46:48,89287273446,   02:00,13:15:00
19895,2229,25.03.22,12:57:36,89287273446,   01:00,13:15:00
19896,2229,25.03.22,14:17:12,89287273446,   06:00,13:15:00
19897,2229,29.03.22,12:19:00,89280657361,   05:00,13:15:00
19898,2229,29.03.22,16:26:30,89640255636,   02:00,13:15:00
19899,2229,11.04.22,15:06:30,89604332319,   01:00,13:15:00
19900,2229,11.04.22,15:52:30,1026824,   02:00,13:15:00
19901,2229,12.04.22,11:07:48,1019112,   01:00,13:15:00
19902,2229,12.04.22,11:23:54,1019112,   14:00,13:15:00
19903,2229,14.04.22,09:41:54,89280986959,   04:00,13:15:00
19906,2229,14.04.22,16:09:00,88903,   00:00,13:15:00
19907,2229,14.04.22,16:08:42,889034263680,   11:00,13:15:00
19908,2229,18.04.22,10:54:00,1077160,   00:00,13:15:00
19909,2229,18.04.22,10:54:00,1077160,   00:00,13:15:00
19911,2229,28.04.22,09:16:00,89287950179,   00:00,13:15:00
19912,2229,28.04.22,09:16:06,89287950179,   02:00,13:15:00
19913,2229,28.04.22,13:02:06,89633998686,   01:00,13:15:00
19914,2229,28.04.22,13:03:54,889633998686,   01:00,13:15:00
19915,2229,29.04.22,12:03:48,88734554586,   01:00,13:15:00
19916,2229,29.04.22,12:13:30,88734554586,   01:00,13:15:00
19917,2229,29.04.22,12:14:00,889633998686,   00:00,13:15:00
19918,2229,29.04.22,12:14:06,89633998686,   01:00,13:15:00
19919,2229,29.04.22,13:28:48,88002341802,   01:00,13:15:00
19920,2229,29.04.22,13:30:00,888002341802,   00:00,13:15:00
19921,2229,29.04.22,13:30:00,888002341802,   00:00,13:15:00
19922,2229,29.04.22,13:31:00,888002341802,   00:00,13:15:00
19923,2229,29.04.22,13:31:00,88002341802,   00:00,13:15:00
19924,2229,29.04.22,13:31:00,88002341802,   00:00,13:15:00
19926,2229,06.05.22,14:42:30,89649015660,   01:00,13:15:00
19927,2229,06.05.22,14:43:18,889649015660,   01:00,13:15:00
19928,2229,11.05.22,10:23:30,1057704,   02:00,13:15:00
19930,2229,25.05.22,16:05:36,89380080000,   02:00,13:15:00
19931,2229,25.05.22,16:07:12,89064860486,   03:00,13:15:00
19932,2229,25.05.22,16:10:30,89604332319,   02:00,13:15:00
19933,2229,25.05.22,16:13:00,89640278777,   00:00,13:15:00
19934,2229,25.05.22,16:12:54,89640278777,   02:00,13:15:00
19935,2229,25.05.22,16:13:54,89626465050,   03:00,13:15:00
19936,2229,25.05.22,16:22:06,89631754411,   02:00,13:15:00
19937,2229,25.05.22,16:28:48,89287432033,   02:00,13:15:00
19938,2229,25.05.22,16:30:48,89626453457,   02:00,13:15:00
19939,2229,25.05.22,16:31:42,89286961887,   04:00,13:15:00
19940,2229,25.05.22,17:40:06,89631754411,   02:00,13:15:00
19941,2229,07.06.22,11:54:48,88002341802,   04:00,13:15:00
19942,2229,07.06.22,11:59:00,88002341802,   00:00,13:15:00
19943,2229,07.06.22,11:58:54,88002341802,   05:00,13:15:00
19944,2229,07.06.22,12:03:00,88002341802,   00:00,13:15:00
19945,2229,07.06.22,12:03:00,88002341802,   00:00,13:15:00
19946,2229,07.06.22,12:03:00,88002341802,   00:00,13:15:00
19947,2229,07.06.22,12:04:00,88002341802,   00:00,13:15:00
19948,2229,07.06.22,12:04:00,88002341802,   00:00,13:15:00
19949,2229,07.06.22,12:04:00,88002341802,   00:00,13:15:00
19950,2229,07.06.22,13:02:00,82002341802,   01:00,13:15:00
19951,2229,07.06.22,13:02:48,82002341802,   07:00,13:15:00
19952,2229,08.06.22,12:06:54,89882424200,   05:00,13:15:00
19954,2229,16.06.22,10:00:54,89287914987,   07:00,13:15:00
19956,2229,16.06.22,13:07:24,89287311875,   01:00,13:15:00
19960,2229,29.06.22,10:18:12,89180229925,   10:00,13:15:00
19963,2229,20.07.22,15:26:42,89604343838,   01:00,13:15:00
19964,2229,22.07.22,12:08:42,89626390096,   01:00,13:15:00
19965,2229,22.07.22,12:12:00,89626390096,   00:00,13:15:00
19966,2229,22.07.22,12:42:18,89626390096,   01:00,13:15:00
19967,2229,29.07.22,14:40:30,89249907777,   02:00,13:15:00
19968,2229,03.08.22,13:50:54,89604341212,   01:00,13:15:00
19971,2229,12.09.22,09:50:42,896098906061,   02:00,13:15:00
19973,2229,21.09.22,09:16:12,89604332319,   01:00,13:15:00
19974,2229,23.09.22,12:14:00,882312059,   00:00,13:15:00
19975,2229,27.09.22,08:55:42,1050005,   01:00,13:15:00
19976,2229,27.09.22,08:56:42,1050005,   01:00,13:15:00
19977,2229,27.09.22,08:57:00,1050005,   01:00,13:15:00
19978,2229,27.09.22,08:57:42,1050005,   04:00,13:15:00
19981,2229,13.10.22,09:19:42,88734554531,   02:00,13:15:00
19983,2229,21.10.22,14:37:42,1014934,   03:00,13:15:00
19991,2229,08.02.23,11:45:24,89640555055,   02:00,13:15:00
19993,2229,16.02.23,13:41:18,1017862,   05:00,13:15:00
19996,2229,23.03.23,12:19:30,8662777047,   01:00,13:15:00
19999,2229,23.03.23,12:21:48,89674119788,   01:00,13:15:00
20000,2229,23.03.23,12:21:42,889674119788,   01:00,13:15:00
20003,2229,28.03.23,15:55:48,889674119788,   01:00,13:15:00
20004,2229,28.03.23,15:55:24,89674119788,   01:00,13:15:00
20006,2229,28.03.23,15:57:42,89674119888,   01:00,13:15:00
20013,2229,06.04.23,10:00:24,89604332319,   01:00,13:15:00
20014,2229,06.04.23,10:03:18,89287281028,   01:00,13:15:00
20034,2229,16.05.23,11:59:00,1023069,   00:00,13:15:00
20035,2229,16.05.23,11:59:00,1023069,   03:00,13:15:00
20050,2229,31.05.23,10:01:18,1014163,   04:00,13:15:00
20064,2229,14.06.23,14:33:36,89280944408,   01:00,13:15:00
20065,2229,14.06.23,14:33:36,89280944408,   01:00,13:15:00
20068,2229,20.06.23,10:02:42,89626465050,   03:00,13:15:00
20070,2229,20.06.23,11:59:48,89626465050,   07:00,13:15:00
20073,2229,21.06.23,11:20:48,89888022707,   02:00,13:15:00
20083,2229,27.06.23,12:53:30,1014163,   01:00,13:15:00
20084,2229,27.06.23,12:56:30,1014001,   02:00,13:15:00
20098,2229,14.07.23,12:34:24,84957303000,   04:00,13:15:00
20099,2229,17.07.23,08:59:18,1014001,   01:00,13:15:00
20100,2229,17.07.23,09:00:18,1014001,   02:00,13:15:00
20101,2229,17.07.23,09:02:36,1014001,   01:00,13:15:00
20102,2229,17.07.23,09:12:42,1014001,   02:00,13:15:00
20103,2229,17.07.23,09:13:42,1014136,   01:00,13:15:00
20104,2229,17.07.23,09:16:30,1014163,   02:00,13:15:00
20108,2229,19.07.23,10:39:18,89287981044,   02:00,13:15:00
20109,2229,19.07.23,11:00:30,89287981044,   01:00,13:15:00
20110,2229,19.07.23,11:04:00,89287981044,   00:00,13:15:00
20111,2229,19.07.23,11:07:36,89287981044,   01:00,13:15:00
20112,2229,19.07.23,12:27:18,89287285853,   01:00,13:15:00
20113,2229,19.07.23,16:10:18,89287285853,   01:00,13:15:00
20115,2229,20.07.23,16:20:24,1057705,   04:00,13:15:00
20116,2229,20.07.23,16:32:00,1057705,   02:00,13:15:00
20121,2229,24.07.23,15:50:42,1018014,   02:00,13:15:00
20122,2229,24.07.23,15:52:24,1039980,   01:00,13:15:00
20123,2229,24.07.23,16:05:42,1039980,   01:00,13:15:00
20136,2229,28.07.23,15:18:36,89287969596,   01:00,13:15:00
20137,2229,28.07.23,15:26:00,89287969596,   00:00,13:15:00
20138,2229,28.07.23,15:26:36,89287969596,   01:00,13:15:00
20143,2229,01.08.23,14:37:48,1050005,   04:00,13:15:00
20145,2229,02.08.23,17:06:00,89286950464,   00:00,13:15:00
20153,2229,07.08.23,17:44:36,1014163,   01:00,13:15:00
20154,2229,08.08.23,09:40:06,89287345618,   02:00,13:15:00
20156,2229,08.08.23,09:48:48,1014001,   02:00,13:15:00
20162,2229,10.08.23,11:38:18,89064874445,   01:00,13:15:00
20163,2229,10.08.23,11:39:36,89064874445,   01:00,13:15:00
20164,2229,10.08.23,14:46:30,89287316787,   01:00,13:15:00
20166,2229,10.08.23,15:00:36,1050005,   02:00,13:15:00
20181,2229,24.08.23,10:26:54,03,   01:00,13:15:00
20192,2229,25.09.23,09:50:30,1014163,   01:00,13:15:00
20195,2229,26.09.23,14:48:42,89286976006,   02:00,13:15:00
20203,2229,11.10.23,09:46:00,1050005,   04:00,13:15:00
20204,2229,11.10.23,10:15:12,1050005,   06:00,13:15:00
20207,2229,12.10.23,12:35:00,84957303000,   00:00,13:15:00
20208,2229,12.10.23,12:35:54,88002341802,   01:00,13:15:00
20209,2229,12.10.23,12:36:00,84957303000,   00:00,13:15:00
20210,2229,12.10.23,13:35:06,88002341802,   05:00,13:15:00
20211,2229,12.10.23,13:43:54,88002341802,   01:00,13:15:00
20212,2229,12.10.23,13:45:00,88002341802,   00:00,13:15:00
20213,2229,12.10.23,13:44:54,84957303000,   04:00,13:15:00
20214,2229,12.10.23,13:52:30,84957303000,   03:00,13:15:00
20216,2229,12.10.23,14:31:00,88002341802,   00:00,13:15:00
20217,2229,12.10.23,14:36:42,1050005,   03:00,13:15:00
20218,2229,12.10.23,14:57:00,880023418025,   00:00,13:15:00
20219,2229,12.10.23,14:57:00,880023418025,   00:00,13:15:00
20220,2229,12.10.23,14:58:00,880023418025,   00:00,13:15:00
20221,2229,12.10.23,14:57:54,88002341802,   01:00,13:15:00
20222,2229,12.10.23,14:58:00,88002341802,   00:00,13:15:00
20223,2229,12.10.23,14:58:30,84957303000,   01:00,13:15:00
20224,2229,12.10.23,14:59:24,84957303000,   03:00,13:15:00
20227,2229,16.10.23,15:07:06,1014001,   02:00,13:15:00
20228,2229,16.10.23,15:22:36,1014001,   02:00,13:15:00
20229,2229,17.10.23,09:05:30,1050005,   03:00,13:15:00
20230,2229,17.10.23,10:48:36,1050005,   01:00,13:15:00
20231,2229,17.10.23,10:49:30,1050005,   12:00,13:15:00
20240,2229,19.10.23,14:58:48,1050005,   03:00,13:15:00
20243,2229,25.10.23,10:12:42,89604332319,   02:00,13:15:00
20244,2229,25.10.23,17:09:00,1014125,   02:00,13:15:00
20245,2229,30.10.23,09:12:24,1025295,   01:00,13:15:00
20246,2229,30.10.23,09:13:48,1068071,   02:00,13:15:00
20261,2229,14.11.23,12:21:42,1017258,   08:00,13:15:00
20265,2229,17.11.23,09:22:12,1039393,   23:00,13:15:00
20266,2229,17.11.23,09:47:48,1039393,   01:00,13:15:00
20267,2229,17.11.23,09:48:24,1039393,   05:00,13:15:00
20272,2229,21.11.23,09:26:48,1039393,   01:00,13:15:00
20273,2229,21.11.23,09:29:24,1039393,1:05:00,13:15:00
20278,2229,24.11.23,14:59:48,89287346298,   02:00,13:15:00
20279,2229,28.11.23,10:02:00,1050005,   02:00,13:15:00
20287,2229,05.12.23,09:32:30,89287991525,   01:00,13:15:00
20288,2229,05.12.23,09:35:54,898812676701,   01:00,13:15:00
20289,2229,05.12.23,09:36:54,89881267670,   02:00,13:15:00
20292,2229,06.12.23,11:41:18,1057705,   01:00,13:15:00
20295,2229,07.12.23,17:03:36,89287432033,   01:00,13:15:00
20296,2229,07.12.23,17:44:18,89287914978,   02:00,13:15:00
20298,2229,20.12.23,10:40:12,1014163,   10:00,13:15:00
20299,2229,20.12.23,11:01:24,1014163,   02:00,13:15:00
20300,2229,20.12.23,11:04:00,1011522,   00:00,13:15:00
20301,2229,20.12.23,11:04:48,1014163,   02:00,13:15:00
20303,2229,25.12.23,13:02:00,84955321310,   00:00,13:15:00
20304,2229,25.12.23,13:12:12,1057705,   04:00,13:15:00
20314,2230,02.12.19,09:54:42,721330,   01:00,8:58:00
20315,2230,02.12.19,09:55:54,721195,   01:00,8:58:00
20316,2230,02.12.19,09:55:54,721195,   01:00,8:58:00
20317,2230,02.12.19,09:57:48,721195,   01:00,8:58:00
20318,2230,02.12.19,10:04:18,721330,   01:00,8:58:00
20321,2230,02.12.19,11:33:42,445083,   00:00,8:58:00
20325,2230,03.12.19,17:37:42,1016592,   05:00,8:58:00
20326,2230,04.12.19,15:18:36,444316,   00:00,8:58:00
20327,2230,04.12.19,15:19:00,445298,   00:00,8:58:00
20328,2230,05.12.19,14:27:48,444719,   00:00,8:58:00
20329,2230,05.12.19,14:55:00,444719,   00:00,8:58:00
20332,2230,05.12.19,17:02:48,444719,   00:00,8:58:00
20342,2230,11.12.19,16:59:30,624878,   01:00,8:58:00
20343,2230,11.12.19,17:02:42,623653,   05:00,8:58:00
20344,2230,11.12.19,17:13:24,445083,   00:00,8:58:00
20348,2230,11.12.19,17:49:24,623653,   02:00,8:58:00
20349,2230,12.12.19,09:24:42,624209,   01:00,8:58:00
20350,2230,12.12.19,09:26:42,444379,   00:00,8:58:00
20353,2230,13.12.19,11:13:42,624209,   01:00,8:58:00
20354,2230,16.12.19,09:37:42,444379,   00:00,8:58:00
20358,2230,17.12.19,10:08:00,624693,   00:00,8:58:00
20360,2230,17.12.19,10:13:12,624693,   02:00,8:58:00
20361,2230,17.12.19,12:15:42,624209,   01:00,8:58:00
20362,2230,17.12.19,12:17:36,623653,   03:00,8:58:00
20365,2230,17.12.19,14:43:48,1015778,   01:00,8:58:00
20366,2230,17.12.19,15:55:42,445298,   00:00,8:58:00
20367,2230,17.12.19,15:55:42,444719,   00:00,8:58:00
20369,2230,19.12.19,16:26:06,1016781,   02:00,8:58:00
20386,2230,14.01.20,11:02:48,1074061,   15:00,8:58:00
20408,2230,31.01.20,10:01:36,444719,   00:00,8:58:00
20409,2230,31.01.20,10:25:36,1074061,   02:00,8:58:00
20419,2230,12.02.20,11:13:54,444719,   00:00,8:58:00
20420,2230,12.02.20,14:48:48,1016592,   03:00,8:58:00
20434,2230,18.03.20,11:20:54,89640557740,   02:00,8:58:00
20445,2230,25.03.20,09:25:42,1050005,   02:00,8:58:00
20473,2230,15.06.20,11:24:00,1017052,   01:00,8:58:00
20488,2230,14.07.20,11:07:06,1050005,   06:00,8:58:00
20492,2230,17.07.20,10:19:42,1027009,   07:00,8:58:00
20493,2230,17.07.20,11:40:30,1027009,   02:00,8:58:00
20516,2230,07.09.20,10:56:42,721330,   02:00,8:58:00
20529,2230,21.09.20,14:37:12,1050005,   03:00,8:58:00
20530,2230,21.09.20,14:44:54,1050005,   07:00,8:58:00
20539,2230,01.10.20,15:15:48,1016691,   01:00,8:58:00
20540,2230,01.10.20,15:15:54,1016592,   11:00,8:58:00
20556,2230,24.11.20,15:49:24,1026700,   03:00,8:58:00
20562,2230,27.11.20,11:05:42,722834,   03:00,8:58:00
20566,2230,07.12.20,12:11:36,1016592,   01:00,8:58:00
20567,2230,07.12.20,12:12:36,1048745,   09:00,8:58:00
20570,2230,08.12.20,15:10:24,88734722834,   02:00,8:58:00
20572,2230,11.12.20,09:35:30,8734722834,   01:00,8:58:00
20573,2230,11.12.20,09:36:42,8734722834,   01:00,8:58:00
20574,2230,11.12.20,09:57:36,88734722834,   01:00,8:58:00
20575,2230,14.12.20,10:01:00,88734722834,   00:00,8:58:00
20576,2230,14.12.20,10:01:42,88734722834,   01:00,8:58:00
20577,2230,14.12.20,10:59:00,88734722834,   00:00,8:58:00
20578,2230,14.12.20,10:59:54,8734722834,   01:00,8:58:00
20579,2230,14.12.20,11:00:00,88734722834,   00:00,8:58:00
20580,2230,14.12.20,11:00:54,88734722834,   04:00,8:58:00
20581,2230,14.12.20,11:11:00,88734722834,   00:00,8:58:00
20582,2230,14.12.20,11:11:12,88734722834,   07:00,8:58:00
20584,2230,14.12.20,15:59:00,88734722834,   00:00,8:58:00
20585,2230,14.12.20,15:59:30,88734722834,   02:00,8:58:00
20600,2230,18.12.20,14:24:00,48745,   00:00,8:58:00
20606,2230,22.12.20,10:50:36,1048745,   02:00,8:58:00
20614,2230,13.01.21,16:29:18,1050312,   01:00,8:58:00
20616,2230,13.01.21,16:55:54,1027009,   02:00,8:58:00
20617,2230,13.01.21,16:57:00,1027250,   01:00,8:58:00
20618,2230,13.01.21,17:34:48,1038434,   03:00,8:58:00
20619,2230,14.01.21,11:57:42,1038434,   02:00,8:58:00
20623,2230,15.01.21,15:00:54,1050005,   05:00,8:58:00
20629,2230,26.01.21,15:30:36,1050005,   04:00,8:58:00
20642,2230,17.02.21,14:16:54,1027009,   06:00,8:58:00
20657,2230,12.03.21,16:24:18,1016649,   09:00,8:58:00
20659,2230,15.03.21,14:42:48,1050005,   03:00,8:58:00
20667,2230,05.04.21,10:00:24,1050005,   04:00,8:58:00
20673,2230,21.04.21,09:19:30,1050005,   02:00,8:58:00
20679,2230,14.05.21,09:56:24,1016691,   07:00,8:58:00
20705,2230,09.06.21,14:06:36,1016691,   03:00,8:58:00
20706,2230,10.06.21,10:53:42,1016691,   02:00,8:58:00
20708,2230,10.06.21,11:27:36,770980,   04:00,8:58:00
20712,2230,11.06.21,14:11:54,8672517139,   01:00,8:58:00
20720,2230,29.06.21,09:20:42,1050005,   02:00,8:58:00
20729,2230,28.07.21,15:04:42,770970,   01:00,8:58:00
20730,2230,05.08.21,12:19:00,9,   00:00,8:58:00
20731,2230,05.08.21,16:41:42,444156,   00:00,8:58:00
20732,2230,05.08.21,16:42:18,88734444156,   08:00,8:58:00
20733,2230,06.08.21,09:41:24,88734444156,   08:00,8:58:00
20737,2230,14.09.21,09:08:48,1050005,   04:00,8:58:00
20751,2230,07.10.21,10:53:06,1050005,   01:00,8:58:00
20756,2230,22.10.21,10:31:42,623562,   01:00,8:58:00
20757,2230,22.10.21,10:53:36,623562,   01:00,8:58:00
20758,2230,22.10.21,11:16:30,623562,   01:00,8:58:00
20759,2230,22.10.21,15:17:36,623562,   01:00,8:58:00
20771,2230,09.11.21,11:33:36,1026700,   02:00,8:58:00
20773,2230,11.11.21,12:14:18,1050005,   02:00,8:58:00
20774,2230,15.11.21,15:39:54,1078825,   03:00,8:58:00
20775,2230,16.11.21,10:19:00,1050005,   05:00,8:58:00
20788,2230,23.11.21,16:09:00,1050005,   05:00,8:58:00
20801,2230,20.12.21,17:26:54,1016592,   03:00,8:58:00
20804,2230,21.12.21,14:38:48,1016592,   01:00,8:58:00
20805,2230,21.12.21,15:24:54,1016592,   06:00,8:58:00
20813,2230,10.01.22,16:33:36,1016592,   04:00,8:58:00
20822,2230,20.01.22,15:08:24,1016691,   01:00,8:58:00
20825,2230,28.01.22,11:32:30,1014049,   01:00,8:58:00
20826,2230,28.01.22,11:33:36,1040497,   19:00,8:58:00
20832,2230,01.02.22,10:49:00,1016592,   02:00,8:58:00
20838,2230,10.02.22,17:36:36,1015645,   01:00,8:58:00
20854,2230,28.02.22,08:41:42,1050005,   01:00,8:58:00
20855,2230,28.02.22,08:43:00,1050005,   04:00,8:58:00
20860,2230,02.03.22,16:15:12,1016587,   03:00,8:58:00
20861,2230,02.03.22,16:35:18,1060599,   01:00,8:58:00
20862,2230,03.03.22,15:03:12,1016587,   03:00,8:58:00
20866,2230,05.03.22,12:06:48,1016587,   05:00,8:58:00
20869,2230,11.03.22,15:26:36,1016587,   03:00,8:58:00
20870,2230,11.03.22,15:29:54,1016691,   02:00,8:58:00
20883,2230,22.03.22,09:38:54,1050316,   05:00,8:58:00
20888,2230,04.04.22,12:06:18,1040515,   02:00,8:58:00
20890,2230,04.04.22,12:16:36,1040515,   04:00,8:58:00
20892,2230,04.04.22,14:44:42,1016691,   05:00,8:58:00
20894,2230,06.04.22,16:43:00,1016691,   03:00,8:58:00
20896,2230,08.04.22,09:40:00,1050005,   02:00,8:58:00
20897,2230,08.04.22,09:47:12,1050005,   03:00,8:58:00
20903,2230,29.04.22,09:33:30,1050005,   03:00,8:58:00
20906,2230,16.05.22,15:32:18,1050005,   03:00,8:58:00
20907,2230,16.05.22,15:38:00,1050008,   00:00,8:58:00
20908,2230,16.05.22,15:37:54,1050005,   02:00,8:58:00
20909,2230,26.05.22,09:18:06,1050005,   02:00,8:58:00
20910,2230,26.05.22,09:55:36,1050005,   04:00,8:58:00
20911,2230,26.05.22,10:00:12,1050005,   02:00,8:58:00
20931,2230,29.06.22,15:05:36,1016691,   03:00,8:58:00
20932,2230,30.06.22,15:26:42,1016691,   04:00,8:58:00
20933,2230,30.06.22,16:49:42,1016691,   03:00,8:58:00
20942,2230,13.07.22,09:16:42,1016691,   05:00,8:58:00
20943,2230,13.07.22,15:12:36,1016691,   04:00,8:58:00
20944,2230,18.07.22,10:33:00,1038434,   02:00,8:58:00
20948,2230,18.07.22,10:50:36,1038434,   02:00,8:58:00
20949,2230,18.07.22,10:52:24,1016691,   02:00,8:58:00
20951,2230,18.07.22,10:58:30,1016691,   01:00,8:58:00
20954,2230,21.07.22,15:37:42,771024,   05:00,8:58:00
20957,2230,27.07.22,09:06:00,1019059,   00:00,8:58:00
20961,2230,02.08.22,15:45:30,1044926,   02:00,8:58:00
20962,2230,02.08.22,16:04:54,1044926,   05:00,8:58:00
20963,2230,02.08.22,16:30:36,1044926,   03:00,8:58:00
20964,2230,02.08.22,16:36:06,1038434,   02:00,8:58:00
20965,2230,02.08.22,17:42:36,1038434,   02:00,8:58:00
20966,2230,03.08.22,11:52:30,1044926,   01:00,8:58:00
20972,2230,09.08.22,17:38:24,1015240,   02:00,8:58:00
20973,2230,09.08.22,17:41:30,1019779,   13:00,8:58:00
20980,2230,22.08.22,14:34:36,1016691,   06:00,8:58:00
20984,2230,26.08.22,10:25:00,1011691,   00:00,8:58:00
20985,2230,26.08.22,10:24:54,1016691,   03:00,8:58:00
21014,2230,21.10.22,15:55:36,771024,   02:00,8:58:00
21052,2230,26.12.23,15:05:48,1016691,   04:00,8:58:00
21056,2230,12.01.23,14:57:12,1016691,   07:00,8:58:00
21059,2230,12.01.23,15:13:48,1060599,   03:00,8:58:00
21060,2230,12.01.23,15:16:36,1016691,   04:00,8:58:00
21062,2230,16.01.23,14:48:06,1016691,   01:00,8:58:00
21068,2230,23.01.23,17:20:36,1016691,   08:00,8:58:00
21077,2230,14.02.23,10:07:00,1050005,   00:00,8:58:00
21078,2230,14.02.23,10:07:00,1050005,   00:00,8:58:00
21079,2230,14.02.23,10:09:12,1050005,   02:00,8:58:00
21082,2230,16.02.23,16:25:06,1016649,   02:00,8:58:00
21091,2230,02.03.23,10:11:00,1050005,   00:00,8:58:00
21092,2230,02.03.23,10:11:36,1050005,   02:00,8:58:00
21102,2230,27.03.23,11:57:12,1016691,   11:00,8:58:00
21142,2230,04.05.23,18:00:42,1016691,   04:00,8:58:00
21143,2230,05.05.23,10:30:24,1060599,   02:00,8:58:00
21172,2230,29.06.23,09:46:12,1050005,   07:00,8:58:00
21176,2230,03.07.23,12:18:24,1016691,   09:00,8:58:00
21179,2230,04.07.23,17:24:24,1016691,   01:00,8:58:00
21186,2230,10.07.23,14:26:24,1016691,   01:00,8:58:00
21188,2230,13.07.23,14:18:48,1038434,   02:00,8:58:00
21190,2230,13.07.23,15:19:06,1038434,   02:00,8:58:00
21191,2230,13.07.23,15:24:06,1038434,   01:00,8:58:00
21192,2230,13.07.23,15:36:48,1050005,   02:00,8:58:00
21193,2230,14.07.23,16:43:00,1038434,   02:00,8:58:00
